ID	DiseaseName	DiseaseID	AltDiseaseIDs	Synonyms
/d/06462	Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia	MESH:C580388	OMIM:612437	Epilepsy, Progressive Myoclonic, 1b|Epm1b|Pme with Ataxia|Prickle1-Related Progressive Myoclonus Epilepsy with Ataxia|Progressive Myoclonic Epilepsy 1b|Progressive Myoclonus Epilepsy with Ataxia
/d/14695	Prieto X-linked mental retardation syndrome	MESH:C535274	OMIM:309610	Mental retardation, X-linked, syndromic 2|Mental retardation, X-linked with dysmorphism and cerebral atrophy|Mental Retardation, X-Linked, With Dysmorphism And Cerebral Atrophy|MRXS2|Prieto syndrome|PRS|X-linked dysmorphic syndrome with mental retardation
/d/00931	Primary amyloidosis	MESH:C531616	na	Amyloidosis, Primary|Amyloid - primary
/d/14700	Primary angiitis of the central nervous system	MESH:C535276	na	PACNS
/d/03989	Primary ciliary dyskinesia, 3	MESH:C535278	OMIM:608644	CILD3|Ciliary Dyskinesia, Primary, 3|Ciliary Dyskinesia, Primary, 3, with or without Situs Inversus
/d/08685	Primary hyperoxaluria type 1	MESH:C536414	OMIM:259900	Alanine-glyoxylate aminotransferase deficiency|Glycolic aciduria|Hepatic AGT Deficiency|HP1|Hyperoxaluria, Primary, Type I|Oxalosis 1|Oxalosis I|Peroxisomal alanine glyoxylate aminotransferase deficiency|Peroxisomal Alanine:Glyoxylate Aminotransferase Deficiency|Serine:Pyruvate Aminotransferase Deficiency
/d/06038	Primary hyperoxaluria type 2	MESH:C536415	OMIM:260000	D-glycerate dehydrogenase deficiency|Glyceric aciduria|Glyoxylate reductase-hydroxypyruvate reductase deficiency|GLYOXYLATE REDUCTASE/HYDROXYPYRUVATE REDUCTASE DEFICIENCY|HP2|Hyperoxaluria, Primary, Type II|Oxalosis 2|Oxalosis II
/d/14771	Primary Lateral Sclerosis, Adult, 1	MESH:C566900	OMIM:611637	PLSA|PLSA1|PLS, Adult
/d/14772	Primary lateral sclerosis juvenile	MESH:C536416	OMIM:606353	Juvenile Primary Lateral Sclerosis|PLSJ|PLS, JUVENILE|Primary Lateral Sclerosis, Juvenile
/d/14775	Primary malignant melanoma of the cervix	MESH:C536417	na	Primary malignant melanoma of the cervix uteri|Primary malignant melanoma of the uterine cervix|Radiation induced malignant melanoma of the cervix
/d/12277	Primary Myelofibrosis	MESH:D055728	DO:DOID:4971|OMIM:254450	Agnogenic Myeloid Metaplasia|Agnogenic Myeloid Metaplasias|Bone Marrow Fibroses|Bone Marrow Fibrosis|Chronic Idiopathic Myelofibrosis|Fibroses, Bone Marrow|Fibrosis, Bone Marrow|Idiopathic Myelofibrosis|Metaplasia, Agnogenic Myeloid|Metaplasia, Myeloid|Metaplasias, Agnogenic Myeloid|Metaplasias, Myeloid|MMM, INCLUDED|Myelofibroses|Myelofibroses, Primary|Myelofibrosis|Myelofibrosis, Primary|Myelofibrosis With Myeloid Metaplasia|MYELOFIBROSIS WITH MYELOID METAPLASIA, INCLUDED|Myeloid Metaplasia|Myeloid Metaplasia, Agnogenic|Myeloid Metaplasias|Myeloid Metaplasias, Agnogenic|Myeloscleroses|Myelosclerosis|Myeloses, Nonleukemic|Myelosis, Nonleukemic|Nonleukemic Myeloses|Nonleukemic Myelosis|Primary Myelofibroses
/d/14786	Primary orthostatic tremor	MESH:C536418	na	Orthostatic tremor, primary|Shaky leg syndrome
/d/14671	Primary Ovarian Insufficiency	MESH:D016649	DO:DOID:5426|OMIM:311360	FMR1 Related Primary Ovarian Insufficiency|FMR1-Related Primary Ovarian Insufficiency|Fragile X Associated Primary Ovarian Insufficiency|Fragile X-Associated Primary Ovarian Insufficiency|FRAGILE X PREMATURE OVARIAN FAILURE|Gonadotropin Resistant Ovary Syndrome|Gonadotropin-Resistant Ovary Syndrome|Hypergonadotropic Ovarian Failure, X Linked|Hypergonadotropic Ovarian Failure, X-Linked|Insufficiency, Primary Ovarian|Ovarian Failure, Premature|Ovarian Insufficiency, Primary|POF|POF1|POFX|Premature Ovarian Failure|Premature Ovarian Failure 1|Premature Ovarian Failure, X Linked|Premature Ovarian Failure, X-Linked|PRIMARY OVARIAN INSUFFICIENCY, FRAGILE X-ASSOCIATED|Resistant Ovary Syndrome|X Linked Hypergonadotropic Ovarian Failure|X-Linked Hypergonadotropic Ovarian Failure
/d/14849	Primary Progressive Nonfluent Aphasia	MESH:D057178	na	Aphasia, Progressive Nonfluent|Aphasias, Progressive Nonfluent|Nonfluent Aphasia, Progressive|Nonfluent Aphasias, Progressive|Non fluent Primary Progressive Aphasia|Non-fluent Primary Progressive Aphasia|PPA Syndrome|PPA Syndromes|Progressive Nonfluent Aphasia|Progressive Nonfluent Aphasias|Syndrome, PPA|Syndromes, PPA
/d/14797	Primary Release Disorder Of Platelets	MESH:C566759	na	na
/d/00740	Primary visual agnosia	MESH:C531604	DO:DOID:0060155	Monomodal visual amnesia|Visual amnesia
/d/14806	Primrose syndrome	MESH:C536420	OMIM:259050	OSSIFIED EAR CARTILAGES WITH MENTAL DEFICIENCY, MUSCLE WASTING, AND BONY CHANGES|PRIMS
/d/14807	Prinzmetal's variant angina	MESH:C536421	na	na
/d/07605	Prion Diseases	MESH:D017096	DO:DOID:649	Dementias, Transmissible|Dementia, Transmissible|Disorder, Prion-Induced|Disorders, Prion-Induced|Encephalopathies, Spongiform, Transmissible|Encephalopathies, Transmissible Spongiform|Encephalopathy, Transmissible Spongiform|Human Transmissible Spongiform Encephalopathies, Inherited|Inherited Human Transmissible Spongiform Encephalopathies|Prion-Associated Disorders|Prion Disease|Prion Induced Disorder|Prion-Induced Disorder|Prion-Induced Disorders|Prion Protein Disease|Prion Protein Diseases|Spongiform Encephalopathies, Transmissible|Spongiform Encephalopathy, Transmissible|Transmissible Dementia|Transmissible Dementias|Transmissible Spongiform Encephalopathies|Transmissible Spongiform Encephalopathy
/d/14814	Proctitis	MESH:D011349	DO:DOID:3127	Proctitides
/d/14815	Progeria	MESH:D011371	DO:DOID:3911|OMIM:176670	HGPS|Hutchinson Gilford Progeria Syndrome|Hutchinson-Gilford Progeria Syndrome|Hutchinson-Gilford Progeria Syndromes|Hutchinson Gilford Syndrome|Hutchinson-Gilford Syndrome|PROGERIA PROGERIA SYNDROME, CHILDHOOD-ONSET, INCLUDED|Progeria Syndrome, Hutchinson-Gilford|Progeria Syndromes, Hutchinson-Gilford
/d/14820	Progeria short stature pigmented nevi	MESH:C536422	na	Mulvihill-Smith Syndrome|Progeroid Short Stature with Pigmented Nevi
/d/14821	Progeroid Syndrome, Congenital, Petty Type	MESH:C567360	na	na
/d/14822	Progeroid syndrome, neonatal	MESH:C536423	na	Neonatal progeroid syndrome|Wiedemann-Rautenstrauch syndrome
/d/17108	Progressive Encephalomyelitis with Rigidity	MESH:C566113	na	na
/d/14832	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 1	MESH:C563575	OMIM:157640	PEOA1|Progressive External Ophthalmoplegia, Autosomal Dominant, 1|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 1|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 1
/d/14834	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 2	MESH:C563750	OMIM:609283	PEOA2|Progressive External Ophthalmoplegia, Autosomal Dominant, 2|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 2|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 2
/d/14835	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 3	MESH:C563747	OMIM:609286	PEOA3|Progressive External Ophthalmoplegia, Autosomal Dominant, 3|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 3|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 3
/d/14836	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4	MESH:C566437	OMIM:610131	PEOA4|Progressive External Ophthalmoplegia, Autosomal Dominant, 4|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 4|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 4
/d/14837	Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5	MESH:C567768	OMIM:613077	Peoa5|Progressive External Ophthalmoplegia, Autosomal Dominant, 5|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 5|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 5
/d/14838	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 6	OMIM:615156	na	PEOA6|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 6
/d/14833	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Recessive	MESH:C564926	OMIM:258450	PEOB1|Progressive External Ophthalmoplegia, Autosomal Recessive|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL RECESSIVE 1|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 1
/d/14839	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2	OMIM:616479	na	PEOB2|PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL RECESSIVE 2
/d/06968	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA	OMIM:113900	DO:DOID:0111074	BUNDLE BRANCH BLOCK|CARDIAC CONDUCTION DEFECT, NONPROGRESSIVE, INCLUDED|CARDIAC CONDUCTION DEFECT, PROGRESSIVE|HEART BLOCK, PROGRESSIVE FAMILIAL, TYPE I|HEREDITARY BUNDLE BRANCH SYSTEM DEFECT;HBBD  HEART BLOCK, NONPROGRESSIVE, INCLUDED|LENEGRE-LEV DISEASE|PCCD|PFHB1A|PFHBI|PFHBIA
/d/14840	Progressive Familial Heart Block, Type Ib	MESH:C567037	OMIM:604559	PFHB1B|PFHBIB
/d/14841	Progressive Familial Heart Block, Type II	MESH:C564202	na	PFHB2|PFHBII
/d/05340	Progressive hearing loss stapes fixation	MESH:C536424	OMIM:304400	Deafness 3, conductive, with stapes fixation|Deafness, Conductive, with Stapes Fixation|Deafness, mixed, with perilymphatic gusher|Deafness, X-Linked 2|DFN3|DFNX2|Nance deafness|Perilymphatic gusher-deafness syndrome|Sensorineural deafness, profound, with or without a conductive component|Sensorineural Deafness, Profound, with or without a Conductive Component, Associated with a Unique Developmental Abnormality of the Ear
/d/17267	Progressive supranuclear palsy atypical	MESH:C537240	OMIM:260540	Atypical PSP|Parkinson-Dementia Syndrome|Steele-Richardson-Olszewski Syndrome, Atypical|STEELE-RICHARDSON-OLSZEWSKI SYNDROME, ATYPICAL, INCLUDED|Supranuclear Palsy, Progressive, 1, Atypical|SUPRANUCLEAR PALSY, PROGRESSIVE, 1, ATYPICAL, INCLUDED|Supranuclear Palsy, Progressive Atypical
/d/14859	Progressive Transformation of Germinal Centers	MESH:C548085	na	na
/d/14268	Prolactinoma	MESH:D015175	DO:DOID:5394|OMIM:600634	Adenoma, Lactotroph|Adenoma, Prolactin-Secreting, Pituitary|Adenomas, Lactotroph|Lactotroph Adenoma|Lactotroph Adenomas|Macroprolactinoma|Macroprolactinomas|Microprolactinoma|Microprolactinomas|Pituitary Adenoma, PRL-Secreting|Pituitary Adenoma, Prolactin-Producing|Pituitary Adenoma, Prolactin Secreting|Pituitary Adenoma, Prolactin-Secreting|Pituitary Adenomas, PRL-Secreting|Pituitary Adenomas, Prolactin-Producing|Pituitary Adenomas, Prolactin-Secreting|PRL Secreting Pituitary Adenoma|PRL-Secreting Pituitary Adenoma|PRL-Secreting Pituitary Adenomas|Prolactinoma, Familial|Prolactinomas|Prolactin Producing Pituitary Adenoma|Prolactin-Producing Pituitary Adenoma|Prolactin-Producing Pituitary Adenomas|Prolactin Secreting Pituitary Adenoma|Prolactin-Secreting Pituitary Adenoma|Prolactin-Secreting Pituitary Adenomas
/d/14867	Prolidase Deficiency	MESH:D056732	OMIM:170100	Deficiencies, Imidodipeptidase|Deficiencies, Prolidase|Deficiency, Imidodipeptidase|Deficiency, Prolidase|Hyperimidodipeptiduria|Hyperimidodipeptidurias|Imidodipeptidase Deficiencies|Imidodipeptidase Deficiency|Prolidase Deficiencies
/d/02444	Prolonged Electroretinal Response Suppression	MESH:C564243	DO:DOID:0050335|OMIM:608415	Bradyopsia|PERRS
/d/13008	Proopiomelanocortin Deficiency	MESH:C565726	OMIM:609734	Obesity, Early-Onset, Adrenal Insufficiency, and Red Hair
/d/14876	Properdin deficiency, X-linked	MESH:C537241	OMIM:312060	CFPD|COMPLEMENT FACTOR PROPERDIN DEFICIENCY|PFD|Properdin deficiency, type 1|Properdin Deficiency, Type I|PROPERDIN DEFICIENCY, TYPE III, INCLUDED|PROPERDIN DEFICIENCY, TYPE I  PROPERDIN DEFICIENCY, TYPE II, INCLUDED|Properdin P factor deficiency
/d/14877	Propionic Acidemia	MESH:D056693	DO:DOID:14701|OMIM:606054	Acidemia Propionic|Acidemia, Propionic|Acidemia Propionics|Acidemias, Propionic|Aciduria, Propionic|Acidurias, Propionic|Carboxylase Deficiencies, Propionyl-CoA|Carboxylase Deficiency, Propionyl-CoA|Deficiencies, PCC|Deficiencies, Propionyl-CoA Carboxylase|Deficiency, PCC|Deficiency, Propionyl-CoA Carboxylase|Glycinemia, Ketotic|Glycinemias, Ketotic|Hyperglycinemia, Ketotic|Hyperglycinemias, Ketotic|Hyperglycinemia With Ketoacidosis And Leukopenia|Ketotic Glycinemia|Ketotic Glycinemias|Ketotic Hyperglycinemia|Ketotic Hyperglycinemias|PCC Deficiencies|PCC Deficiency|Propionicacidemia|Propionic, Acidemia|Propionicacidemias|Propionic Acidemias|Propionicaciduria|Propionic Aciduria|Propionicacidurias|Propionic Acidurias|Propionics, Acidemia|Propionyl-CoA Carboxylase Deficiencies|Propionyl CoA Carboxylase Deficiency|Propionyl-CoA Carboxylase Deficiency
/d/00698	Propping Zerres syndrome	MESH:C538052	OMIM:103285	Acro-dermato-ungual-lacrimal-tooth syndrome|ADULT syndrome|Pigment anomaly ectrodactyly hypodontia
/d/13036	Proprotein Convertase 1 3 Deficiency	MESH:C563423	OMIM:600955	Obesity and Endocrinopathy due to Impaired Processing of Prohormones|PROPROTEIN CONVERTASE 1/3 DEFICIENCY
/d/14881	Prosopagnosia	MESH:D020238	DO:DOID:4970	Acquired Prosopagnosia|Acquired Prosopagnosias|Agnosia, Facial Recognition|Agnosia for Face|Agnosia for Faces|Agnosias, Facial Recognition|Developmental Prosopagnosia|Developmental Prosopagnosias|Facial Recognition Agnosia|Facial Recognition Agnosias|Prosopagnosia, Acquired|Prosopagnosia, Developmental|Prosopagnosias|Prosopagnosias, Acquired|Prosopagnosias, Developmental|Recognition Agnosia, Facial|Recognition Agnosias, Facial
/d/14882	Prosopagnosia, hereditary	MESH:C537242	na	Face blindness|Prosopagnosia, congenital
/d/14883	Prostaglandin-Endoperoxide Synthase 1 Deficiency, Platelet	MESH:C567786	na	PGHS1 Deficiency|Platelet Cox1 Deficiency|Platelet Cyclooxygenase 1 Deficiency
/d/14890	PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY	OMIM:603688	na	CAPB|PCBC
/d/14888	Prostate cancer, familial	MESH:C537243	na	Hereditary prostate cancer|Prostate Cancer, Hereditary, 1
/d/14889	PROSTATE CANCER, HEREDITARY, 1	OMIM:601518	DO:DOID:10283	HPC1|PRCA1
/d/14891	Prostate Cancer, Hereditary, 10	MESH:C567011	OMIM:611100	HPC10
/d/14892	Prostate Cancer, Hereditary, 11	MESH:C567449	OMIM:611955	HPC11
/d/14893	Prostate Cancer, Hereditary, 12	MESH:C567510	OMIM:611868	Hpc12
/d/14894	Prostate Cancer, Hereditary, 13	MESH:C567456	OMIM:611928	HPC13
/d/14895	Prostate Cancer, Hereditary, 14	MESH:C567448	OMIM:611958	HPC14
/d/14896	Prostate Cancer, Hereditary, 15	MESH:C567447	OMIM:611959	HPC15
/d/14888	Prostate Cancer, Hereditary, 5	MESH:C563744	OMIM:609299	HPC5
/d/14898	Prostate Cancer, Hereditary, 7	MESH:C565201	OMIM:610321	HPC7|Prostate Cancer Aggressiveness
/d/14899	Prostate Cancer, Hereditary, 9	MESH:C567031	OMIM:610997	HPC9
/d/14900	PROSTATE CANCER, HEREDITARY, X-LINKED 1	OMIM:300147	DO:DOID:10283	HPCX1|PCSX|PROSTATE CANCER SUSCEPTIBILITY, X-LINKED
/d/14901	Prostate Cancer, Hereditary, X-Linked 2	MESH:C567477	OMIM:300704	HPCX2
/d/14906	Prostatic Diseases	MESH:D011469	DO:DOID:47	Disease, Prostatic|Diseases, Prostatic|Prostatic Disease
/d/14921	Prostatic Hyperplasia	MESH:D011470	DO:DOID:2883	Adenoma, Prostatic|Adenomas, Prostatic|Benign Prostatic Hyperplasia|Benign Prostatic Hypertrophy|Hyperplasia, Prostatic|Hypertrophy, Benign Prostatic|Prostatic Adenoma|Prostatic Adenomas|Prostatic Hyperplasia, Benign|Prostatic Hypertrophy|Prostatic Hypertrophy, Benign
/d/14924	Prostatic malacoplakia associated with prostatic abscess	MESH:C537244	na	Prostatic malacoplakia with prostatic and seminal vesicle abscess
/d/14888	Prostatic Neoplasms	MESH:D011471	DO:DOID:10283|OMIM:176807|OMIM:607592	Cancer of Prostate|Cancer of the Prostate|Cancer, Prostate|Cancer, Prostatic|Cancers, Prostate|Cancers, Prostatic|HPCQTL19|Neoplasm, Prostate|Neoplasm, Prostatic|Neoplasms, Prostate|Neoplasms, Prostatic|Prostate Cancer|PROSTATE CANCER AGGRESSIVENESS QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 19|Prostate Cancers|Prostate Neoplasm|Prostate Neoplasms|Prostatic Cancer|Prostatic Cancers|Prostatic Neoplasm
/d/14925	Prostatic stromal proliferation of uncertain malignant potential	MESH:C537245	na	na
/d/14928	Prostatitis	MESH:D011472	DO:DOID:14654	Acute Bacterial Prostatitides|Acute Bacterial Prostatitis|Asymptomatic Inflammatory Prostatitides|Asymptomatic Inflammatory Prostatitis|Bacterial Prostatitides, Acute|Bacterial Prostatitides, Chronic|Bacterial Prostatitis, Acute|Bacterial Prostatitis, Chronic|Chronic Bacterial Prostatitides|Chronic Bacterial Prostatitis|Chronic Prostatitis with Chronic Pelvic Pain Syndrome|Inflammatory Prostatitis, Asymptomatic|Prostatitides|Prostatitides, Chronic Bacterial
/d/14932	Protein C Deficiency	MESH:D020151	DO:DOID:3756	Deficiencies, Protein C|Deficiency, Protein C|Hereditary Thrombophilia Due To Protein C Deficiency|Protein C Deficiencies
/d/14934	Protein-Energy Malnutrition	MESH:D011502	DO:DOID:11801|DO:DOID:12328	Malnutrition, Protein-Calorie|Malnutrition, Protein-Energy|Malnutritions, Protein-Energy|Marasmus|Protein Calorie Malnutrition|Protein-Calorie Malnutrition|Protein Energy Malnutrition
/d/14935	Protein-Losing Enteropathies	MESH:D011504	DO:DOID:10611|OMIM:226300	CHAPLE|COMPLEMENT HYPERACTIVATION, ANGIOPATHIC THROMBOSIS, AND PROTEIN-LOSING ENTEROPATHY|Enteropathies, Exudative|Enteropathies, Protein-Losing|Enteropathy, Exudative|Enteropathy, Protein-Losing|Exudative Enteropathies|Exudative Enteropathy|Hypercatabolic Hypoproteinemia, Idiopathic|Hypercatabolic Hypoproteinemias, Idiopathic|Hypoproteinemia, Idiopathic Hypercatabolic|Hypoproteinemias, Idiopathic Hypercatabolic|Idiopathic Hypercatabolic Hypoproteinemia|Idiopathic Hypercatabolic Hypoproteinemias|Protein Losing Enteropathies|Protein Losing Enteropathy|Protein-Losing Enteropathy
/d/14937	Protein S Deficiency	MESH:D018455	DO:DOID:2451	Deficiencies, Protein S|Deficiency, Protein S|Hereditary Thrombophilia Due To Protein S Deficiency|Protein S Deficiencies
/d/04871	Proteus Syndrome	MESH:D016715	DO:DOID:13482|OMIM:176920	Elephant Man Disease|GIGANTISM, PARTIAL, OF HANDS AND FEET, NEVI, HEMIHYPERTROPHY, AND MACROCEPHALY  ELATTOPROTEUS SYNDROME, INCLUDED|Proteus Like Syndrome|Proteus-Like Syndrome|Syndrome, Proteus-Like
/d/08935	PROTHROMBIN DEFICIENCY, CONGENITAL	OMIM:613679	DO:DOID:2235	HYPOPROTHROMBINEMIA DYSPROTHROMBINEMIA, INCLUDED
/d/14945	Protoporphyria, Erythropoietic	MESH:D046351	DO:DOID:13270|OMIM:177000	Deficiencies, Ferrochelatase|Deficiencies, Heme Synthetase|Deficiency, Ferrochelatase|Deficiency, Heme Synthetase|EPP|Erythrohepatic Protoporphyria|Erythropoietic Protoporphyria|Erythropoietic Protoporphyrias|Ferrochelatase Deficiencies|Ferrochelatase Deficiency|Heme Synthetase Deficiencies|Heme Synthetase Deficiency|Protoporphyrias, Erythropoietic|Synthetase Deficiencies, Heme|Synthetase Deficiency, Heme
/d/14946	PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED	OMIM:300752	DO:DOID:13270	ERYTHROHEPATIC PROTOPORPHYRIA, X-LINKED|PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED DOMINANT|XLDPP|XLEPP
/d/14946	Protoporphyria, Erythropoietic, X-Linked Dominant	MESH:C567464	na	Erythrohepatic Protoporphyria, X-Linked|Xldpt
/d/13705	Protozoan Infections	MESH:D011528	DO:DOID:2789	Histomoniases|Histomoniasis|Infection, Protozoan|Infections, Protozoan|Protozoan Infection
/d/14948	Proud Syndrome	MESH:C563110	OMIM:300004	ACC With Abnormal Genitalia|Corpus Callosum, Agenesis of, with Abnormal Genitalia|PROUD SYNDROME
/d/09446	Prune Belly Syndrome	MESH:D011535	DO:DOID:0060889|OMIM:100100	Abdominal Muscle Deficiency Syndrome|ABDOMINAL MUSCLES, ABSENCE OF, WITH URINARY TRACT ABNORMALITY AND CRYPTORCHIDISM|Congenital Absence of the Abdominal Muscles|Eagle Barrett Syndrome|Eagle-Barrett Syndrome|EGBRS|Obrinsky Syndrome|PBS|Prune-Belly Syndrome|Prune Belly Syndromes|Prune-Belly Syndromes|Syndrome, Eagle-Barrett|Syndrome, Obrinsky|Syndrome, Prune Belly|Syndrome, Prune-Belly|Syndromes, Prune Belly|Syndromes, Prune-Belly
/d/14968	Pruritic urticarial papules plaques of pregnancy	MESH:C535817	na	Polymorphic eruption of pregnancy|Pruritic Urticarial Papules And Plaques of Pregnancy|Pruritic urticarial papules and plaques of pregnancy, familial
/d/14975	Pseudarthrosis	MESH:D011542	na	Pseudarthroses|Pseudoarthroses|Pseudoarthrosis
/d/14972	Pseudoachondroplasia	MESH:C535819	OMIM:177170	PSACH|Pseudoachondroplastic dysplasia|Pseudoachondroplastic spondyloepiphyseal dysplasia|Pseudoachondroplastic Spondyloepiphyseal Dysplasia Syndrome|Spondyloepiphyseal Dysplasia, Pseudoachondroplastic
/d/14973	Pseudoachondroplastic dysplasia 2	MESH:C535820	na	Recessive pseudoachondroplasia|Spondyloepiphyseal dysplasia pseudoachondroplastic 2
/d/14974	Pseudoainhum	MESH:C535821	na	na
/d/00983	Pseudoaminopterin syndrome	MESH:C535823	na	Aminopterin syndrome sine aminopterin
/d/14976	Pseudoarylsulfatase A Deficiency	MESH:C565403	na	na
/d/14978	Pseudobulbar Palsy	MESH:D020828	DO:DOID:12680	Bulbar Palsies, Spastic|Bulbar Palsy, Spastic|Dysarthria, Pseudobulbar|Dysarthrias, Pseudobulbar|Mutism, Pseudobulbar|Mutisms, Pseudobulbar|Palsies, Pseudobulbar|Palsies, Spastic Bulbar|Palsy, Pseudobulbar|Palsy, Spastic Bulbar|Paralyses, Pseudobulbar|Paralysis, Pseudobulbar|Pareses, Pseudobulbar|Paresis, Pseudobulbar|Pseudobulbar Dysarthria|Pseudobulbar Dysarthrias|Pseudobulbar Mutism|Pseudobulbar Mutisms|Pseudobulbar Palsies|Pseudobulbar Paralyses|Pseudobulbar Paralysis|Pseudobulbar Pareses|Pseudobulbar Paresis|Pseudobulbar Syndrome|Pseudobulbar Syndromes|Spastic Bulbar Palsies|Spastic Bulbar Palsy|Syndrome, Pseudobulbar|Syndromes, Pseudobulbar
/d/14980	Pseudodiastrophic dysplasia	MESH:C535826	na	Pseudodiastrophic dwarfism
/d/14981	Pseudofolliculitis Barbae	MESH:C563016	OMIM:612318	Ingrown Hairs|PFB|Pili Incarnati
/d/14985	Pseudohermaphroditism, Female, with Skeletal Anomalies	MESH:C564869	na	na
/d/14987	Pseudohyperkalemia Cardiff	MESH:C535827	OMIM:185020	CHC|Cryohydrocytosis|Stomatocytosis, cold-sensitive
/d/14988	Pseudohyperkalemia, Familial, 2, due to Red Cell Leak	MESH:C563785	OMIM:609153	CRYOHYDROCYTOSIS, MILD|PSEUDOHYPERKALEMIA CARDIFF|PSEUDOHYPERKALEMIA CHISWICK|PSEUDOHYPERKALEMIA EAST LONDON|PSEUDOHYPERKALEMIA FALKIRK|Pseudohyperkalemia Lille|PSHK2
/d/14989	Pseudohypoaldosteronism	MESH:D011546	DO:DOID:0060854|DO:DOID:0060855|DO:DOID:4479|OMIM:145260|OMIM:177735|OMIM:264350|OMIM:603233|OMIM:612462	Familial Hyperpotassemia and Hypertension|Familial Hypertensive Hyperkalemia|Familial Hypertensive Hyperkalemias|Gordon Hyperkalemia Hypertension Syndrome|Gordon Hyperkalemia-Hypertension Syndrome|Hyperkalemia, Familial Hypertensive|Hyperkalemia-Hypertension Syndrome, Gordon|Hyperkalemias, Familial Hypertensive|Hyperpotassemia and Hypertension, Familial|Hypertensive Hyperkalemia, Familial|Hypertensive Hyperkalemias, Familial|PHA1A|PHA1B|PHA2A|PHA I, AUTOSOMAL DOMINANT|PHA I, AUTOSOMAL RECESSIVE|PHP1B|PHP1C|PHP IB|PHP IC|Pseudohypoaldosteronisms|Pseudohypoaldosteronisms, Type I|Pseudohypoaldosteronisms, Type II|Pseudohypoaldosteronism Type 1|Pseudohypoaldosteronism Type 1, Autosomal Dominant|Pseudohypoaldosteronism Type 1, Autosomal Recessive|Pseudohypoaldosteronism Type 1s|Pseudohypoaldosteronism Type 2|Pseudohypoaldosteronism Type 2s|Pseudohypoaldosteronism Type I|Pseudohypoaldosteronism, Type I|Pseudohypoaldosteronism, Type I, Autosomal Dominant|Pseudohypoaldosteronism, Type I, Autosomal Recessive|Pseudohypoaldosteronism Type II|Pseudohypoaldosteronism, Type II|PSEUDOHYPOALDOSTERONISM, TYPE IIA|Pseudohypoaldosteronism Type IIs|Pseudohypoaldosteronism Type Is|PSEUDOHYPOPARATHYROIDISM, TYPE IB|PSEUDOHYPOPARATHYROIDISM, TYPE IC|Syndrome, Gordon Hyperkalemia-Hypertension|Type 1, Pseudohypoaldosteronism|Type II Pseudohypoaldosteronism|Type II, Pseudohypoaldosteronism|Type II Pseudohypoaldosteronisms|Type IIs, Pseudohypoaldosteronism|Type I Pseudohypoaldosteronism|Type I, Pseudohypoaldosteronism|Type Is, Pseudohypoaldosteronism
